id,title,original_title,features,overview,poster_path
324786,Hasta el Último Hombre,Hacksaw Ridge,drama historia bélica japan hero worldwarii abusivefather affectation pacifism bible gore vegetarian biography basedontruestory okinawa conscientiousobjector religion soldier alcoholic warhero pacifist medic usmilitary battleofokinawa congressionalmedalofhonor amused combatmedic weaponless seventh-dayadventists andrewgarfield samworthington vincevaughn teresapalmer melgibson,"La historia de Desmond T. Doss, quien, debido a que se lo prohibía su fe, combatió en la Segunda Guerra Mundial sin portar un arma. No disparó ni una bala, pero salvó a 75 personas de la muerte en la batalla de la isla de Okinawa.",/m3jj8IJ7uP5p4MqMzgtGW5l4ECd.jpg
670,Oldboy: Cinco días para vengarse,올드보이,drama suspense misterio acción daughter rageandhate hostility transformation imprisonment darkcomedy hypnosis sushirestaurant notebook time sin alcoholism flashback revenge loneliness torture basedonmanga urination rage anger catholic incest aggressive captivity neo-noir brothersistersex fatherdaughterrelationship asianorigins remade southkorea hammer driventosuicide suspenseful tragic brothersisterincest fatherdaughterincest hipnotismo 최민식 유지태 강혜정 김병옥 parkchan-wook,"Min-sik Choi es un hombre de negocios coreano que un día es secuestrado y confinado durante años en una celda en la que sólo hay una televisión. Y, sin embargo, ignora por qué razón está allí...",/kHZPjZi6BVimy4p3EW3Nkpxu1Y0.jpg
1359607,小林さんちのメイドラゴン さみしがりやの竜,小林さんちのメイドラゴン さみしがりやの竜,animación comedia fantasía sequel sliceoflife dragon maid basedonmanga seinen shoujo-ai anime foundfamily girls'love(gl) reverseisekai urbanfantasy marianaganawa 田村睦心 桑原由気 高田憂希 石原立也,,/udnoedTfNkI01LEZYmU50HJKy2R.jpg
109439,¿Qué Pasó Ayer? Parte III,The Hangover Part III,comedia lasvegas bradleycooper edhelms zachgalifianakis justinbartha toddphillips,"Tras la inesperada muerte de su padre, Alan es llevado por sus amigos Phil, Stu y Doug a un centro especializado para que mejore. Esta vez no hay boda ni fiesta de despedida, pues que cuando estos chicos salen a la carretera, y sobre todo cuando aparece Chow… la suerte está echada.",/1goOfrB3ZRnoJenHHIDqiskMi9q.jpg
410119,足本玉蒲團,足本玉蒲團,drama fantasía romance 邓耀辉 chengyuen-man chouying-ti sunchien hofan,,/3NwBn6zPY6yXCqfxEHmEgGh8Jgc.jpg
140607,Star Wars: El despertar de la fuerza,Star Wars: The Force Awakens,aventura acción cienciaficción android spacecraft spaceopera absurd harrisonford markhamill carriefisher adamdriver j.j.abrams,"Treinta años después de la victoria de la Alianza Rebelde sobre la segunda Estrella de la Muerte (hechos narrados en el Episodio VI: El retorno del Jedi), la galaxia está todavía en guerra. Una nueva República se ha constituido, pero una siniestra organización, la Primera Orden, ha resurgido de las cenizas del Imperio Galáctico. A los héroes de antaño, que luchan ahora en la Resistencia, se suman nuevos héroes: Poe Dameron, un piloto de caza, Finn, un desertor de la Primera Orden, Rey, una joven chatarrera, y BB-8, un androide rodante. Todos ellos luchan contra las fuerzas del Mal: el Capitán Phasma, de la Primera Orden, y Kylo Ren, un temible y misterioso personaje que empuña un sable de luz roja.",/vI86GLIkT5pP3ZfNs2EvmTrBLBm.jpg
749170,Jefes de Estado,Heads of State,acción suspense comedia usapresident headofstate mi6 britishprimeminister duringcreditsstinger hilarious amused johncena idriselba priyankachoprajonas paddyconsidine ильянайшуллер,"El Primer Ministro del Reino Unido (Idris Elba) y el Presidente de los Estados Unidos (John Cena) mantienen una rivalidad pública que pone en peligro la alianza de sus países. Pero cuando se convierten en objetivos de un poderoso enemigo, se ven obligados a confiar el uno en el otro mientras emprenden una alocada carrera multinacional. Aliados con Noel, una brillante agente del MI6 (Priyanka Chopra Jonas), deben encontrar la forma de frustrar una conspiración que amenaza al mundo libre.",/2CSdwqOUMH23cEBodqAJynMFz7c.jpg
1010756,Los Extraños: Capítulo 2,The Strangers: Chapter 2,terror suspense ambulance sequel hospital slasher reboot maskedmaniac madelainepetsch froygutierrez gabrielbasso emahorvath rennyharlin,"Después de descubrir que una de sus víctimas, Maya, sigue con vida, tres maníacos enmascarados regresan para terminar el trabajo. Sin un lugar donde esconderse y sin nadie en quien confiar, Maya pronto se ve envuelta en una brutal lucha por sobrevivir contra unos psicópatas dispuestos a matar a cualquiera que se interponga en su camino.",/fSRRH7UasrE6q240H00dww3vE1c.jpg
166428,Cómo Entrenar A Tu Dragón 3,How to Train Your Dragon: The Hidden World,animación familia aventura basedonnovelorbook flying affectation villain melancholy vikings(norsemen) sequel overpopulation dragon loveinterest basedonchildren'sbook mourning speculative mysterious thoughtful somber philosophical reflective complex wonder playful introspective inspirational grand intimate joyous dramatic suspenseful reminiscent sentimental witty intense romantic whimsical admiring adoring ambiguous amused apologetic appreciative approving awestruck bold celebratory comforting compassionate complicated empathetic enchant enthusiastic exuberant optimistic powerful sincere sympathetic vibrant jaybaruchel americaferrera f.murrayabraham cateblanchett deandeblois,"Lo que comenzó con una insólita amistad entre un adolescente vikingo y un temible dragón Furia Nocturna, se ha convertido en una trilogía legendaria que abarca sus vidas. En este capítulo, Hipo y Chimuelo finalmente descubrirán sus verdaderos destinos: ser el jefe del pueblo y gobernante de Berk a lado de Astrid y ser el dragón líder de su propia especie. Como ambos ascienden, la amenaza más oscura que han enfrentado, así como la aparición de una furia luminosa, pondrá a prueba los lazos de su relación como nunca antes.",/rhnoAReqO3Xoe6GbJhT3409lnq8.jpg
324857,Spider-Man: Un nuevo universo,Spider-Man: Into the Spider-Verse,animación acción aventura cienciaficción superhero basedoncomic aftercreditsstinger alternateuniverse shameikmoore jakejohnson haileesteinfeld mahershalaali bobpersichetti,"En un universo paralelo donde Peter Parker ha muerto, un jóven de secundaria llamado Miles Morales es el nuevo Spider-Man. Sin embargo, cuando el líder mafioso Wilson Fisk (a.k.a Kingpin) construye el ""Super Colisionador"" trae a una versión alternativa de Peter Parker que tratará de enseñarle a Miles como ser un mejor Spider-Man. Pero no será el único Spider Man en entrar a este universo, 4 versiones alternas de Spidey aparecerán y buscarán regresar a su universo antes de que toda la realidad colapse.",/e47p9fHR6jMrrLeoa7l5hU05vhR.jpg
280,Terminator 2: El juicio final,Terminator 2: Judgment Day,acción suspense cienciaficción manvsmachine cyborg shotgun dystopia moralambiguity post-apocalypticfuture villain timetravel mentalinstitution juveniledelinquent fictionalwar urbansetting troubledteen morphing nuclearweapons shapeshifter savior catchphrase actionhero goodversusevil arnoldschwarzenegger lindahamilton edwardfurlong robertpatrick jamescameron,"Sarah Connor, la madre soltera del rebelde John Connor, está ingresada en un psiquiátrico. Algunos años antes, un viajero del tiempo le había revelado que su hijo sería el salvador de la humanidad en un futuro dominado por las máquinas. Se convirtió entonces en una especie de guerrera y educó a su hijo John en tácticas de supervivencia. Esta es la razón por la que está recluida en un manicomio. Cuando un nuevo androide mejorado, un T-1000, llega del futuro para asesinar a John, un viejo modelo T-800 será enviado para protegerle.",/10xtoK2SFv6ADIeWxr3mcrjko72.jpg
505642,Pantera Negra: Wakanda por siempre,Black Panther: Wakanda Forever,acción aventura cienciaficción hero lossoflovedone superhero royalfamily basedoncomic sequel royalty underwater politicalintrigue  deathinfamily deathofbrother duringcreditsstinger deathofking marvelcinematicuniverse(mcu) hiddencivilization reflective yucatan wistful absurd mayans admiring antagonistic bold celebratory excited letitiawright tenochhuertamejía lupitanyong'o danaigurira ryancoogler,"La reina Ramonda, Shuri, M'Baku, Okoye y las Dora Milaje luchan por proteger a su nación de las potencias mundiales que intervienen tras la muerte del Rey T'Challa. Mientras los habitantes de Wakanda se esfuerzan por embarcarse en un nuevo capítulo, los héroes deben unirse con la ayuda de Nakia y Everett Ross y forjar un nuevo camino para el reino de Wakanda.",/mYpT2R7639KvKZ668uoQGS2QNFp.jpg
8358,El Náufrago,Cast Away,aventura drama exoticisland suicideattempt volleyball survival remarriage loneliness castaway airplanecrash presumeddead desertedisland tropicalisland southpacific intense bold melodramatic enocharden tomhanks helenhunt chrisnoth paulsanchez robertzemeckis,"Chuck Noland, un ejecutivo de la empresa multinacional de mensajería FedEx, se ve apartado de su cómoda vida y de su prometida a causa de un accidente de avión por el que queda aislado de la civilización en una remota isla tropical. Único superviviente y solo en la isla, tras cuatro años de subsistencia Chuck aprende todas las técnicas de supervivencia mientras sufre la tortura de la soledad. La solución: arriesgar la vida adentrándose mar adentro.",/BlxcYMoHMXsgf3sXcHAjLOuQ1y.jpg
1304434,Nobody,浪浪山小妖怪,animación aventura fantasía comedia spinoff basedontvseries donghua 陈子平 路扬 董汶亮 劉琮 於水,"El pequeño demonio cerdo decidió abandonar la Montaña Langlang y formar un equipo de base con el demonio sapo, el demonio comadreja y el demonio gorila, para emprender el viaje hacia el oeste.",/t3Rs1BeIDXhwjOt10iyjiFe7BpL.jpg
315162,Gato con Botas: El último deseo,Puss in Boots: The Last Wish,animación aventura fantasía comedia familia fairytale sequel talkingdog spinoff aftercreditsstinger talkingcat fearofdeath lighthearted comforting antoniobanderas salmahayekpinault harveyguillén wagnermoura joelcrawford,"El audaz forajido Gato con Botas descubre que su pasión por el peligro y su desprecio por la seguridad le han pasado factura. El Gato ha quemado ocho de sus nueve vidas, aunque ha perdido la cuenta por el camino. Recuperar esas vidas hará que el Gato con Botas emprenda su mayor búsqueda hasta ahora; la mítica Estrella de los Deseos.",/vjSLYB2Wxh9zdkCvrxF0dR1EFR2.jpg
1385536,Sore: Istri Dari Masa Depan,Sore: Istri Dari Masa Depan,fantasía romance drama cienciaficción photographer melancholy love timeloop couple basedonwebseries sciencefiction fantasy adoring indonesianromance emotionalandtouching collider struggleoflove sheiladaraaisha dionwiyoko goranbogdan laranekić yandylaurens,"Jonathan se vio sorprendido de repente por la presencia de una misteriosa mujer en su casa. Aquella mañana, Jo se sobresaltó porque, de repente, una mujer que no conocía se quedó dormida a su lado. Dolorido.",/u4pNXPmBuYeTtksakUCZgJ1zpSB.jpg
82702,Cómo entrenar a tu dragón 2,How to Train Your Dragon 2,fantasía acción aventura animación comedia familia rescue husbandwiferelationship sacrifice parentchildrelationship lossoflovedone affectation villain melancholy vikings(norsemen) sequel dragon mourning nostalgic warrior mysterious philosophical reflective mothersonrelationship loving dreary inspirational wistful intimate understated dramatic sentimental intense sinister romantic whimsical admiring adoring amused apathetic appreciative awestruck bewildered celebratory comforting commanding compassionate empathetic enthusiastic euphoric excited exhilarated familiar optimistic sincere tragic vibrant jaybaruchel cateblanchett gerardbutler craigferguson deandeblois,"Han pasado cinco años desde que Hipo empezó a entrenar a su dragón, rompiendo la tradición vikinga de cazarlos. Astrid y el resto de la pandilla han conseguido difundir en la isla un nuevo deporte: las carreras de dragones. Mientras realizan una carrera, atraviesan los cielos llegando a territorios inhóspitos, donde nadie antes ha estado. Durante un viaje descubren una cueva cubierta de hielo que resulta ser el refugio de cientos de dragones salvajes, a los que cuida un misterioso guardián. Hipo y los suyos se unen al guardián para proteger a los dragones de las fuerzas malignas que quieren acabar con ellos.",/bXcRw7FL8QzUZOvY2fZdwDv5ymQ.jpg
1357633,SOLO LEVELING -segundo despertar-,俺だけレベルアップな件 -ReAwakening-,acción aventura fantasía animación basedonnovelorbook basedoncomic compilation editedfromtvseries anime basedonwebcomicorwebtoon dungeoncrawling moderndungeon 坂泰斗 中村源太 三川華月 上田麗奈 中重俊祐,"Conocido como el cazador más débil de toda la humanidad, la contribución del cazador de rango E Jinwoo Sung a las incursiones equivale a intentar que no lo maten. Cuando surge una oportunidad para obtener un pago mayor, la aprovecha... ¡sólo para encontrarse cara a cara con un ser cuyo poder supera cualquier cosa que haya visto jamás!",/diPEcLFEb1uuUpApol1Bit6ck3l.jpg
66245,அருணாச்சலம்,அருணாச்சலம்,acción drama comedia rajinikanth rambha soundarya jaishankar sundarc,,/vplqDhbUk5GMPUosMuQy91NePxv.jpg
1114967,Cuando el cielo se equivoca,Good Fortune,comedia fantasía angel contemporaryfantasy keanureeves azizansari sethrogen kekepalmer azizansari,Un ángel bien intencionado pero bastante inepto llamado Gabriel se entromete en las vidas de un trabajador independiente con dificultades y de un rico capitalista.,/kDLQP1bbaFBTpOSM2fuPu3yBqxA.jpg
